current_path,proposed_release_path,workflow,status,tracked_in_initial_repository,file_size_bytes,generating_script,manuscript_use,zenodo_recommendation,recommendation_reason,dependencies,hard_coded_path_risk
figs/ml_catboost_conformal_loyo/annual_load_ammonium(nh4)_obs_vs_ml_imputed.jpg,figures/ml/catboost_loyo/annual_load_ammonium(nh4)_obs_vs_ml_imputed.jpg,ML,final,True,169993,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_ammonium_nh4_obs_vs_ml.jpg,figures/ml/catboost_loyo/annual_load_ammonium_nh4_obs_vs_ml.jpg,ML,final,True,150140,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_ammonium_nh4_obs_vs_ml.png,figures/ml/catboost_loyo/annual_load_ammonium_nh4_obs_vs_ml.png,ML,final,True,177427,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_ammonium_nh4_obs_vs_ml_imputed.jpg,figures/ml/catboost_loyo/annual_load_ammonium_nh4_obs_vs_ml_imputed.jpg,ML,final,True,168575,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_ammonium_nh4_obs_vs_ml_imputed.png,figures/ml/catboost_loyo/annual_load_ammonium_nh4_obs_vs_ml_imputed.png,ML,final,True,312301,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_icp_obs_vs_ml.jpg,figures/ml/catboost_loyo/annual_load_icp_obs_vs_ml.jpg,ML,final,True,161124,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_icp_obs_vs_ml.png,figures/ml/catboost_loyo/annual_load_icp_obs_vs_ml.png,ML,final,True,271992,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_icp_obs_vs_ml_imputed.jpg,figures/ml/catboost_loyo/annual_load_icp_obs_vs_ml_imputed.jpg,ML,final,True,171252,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_icp_obs_vs_ml_imputed.png,figures/ml/catboost_loyo/annual_load_icp_obs_vs_ml_imputed.png,ML,final,True,326455,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_nitrate_obs_vs_ml.jpg,figures/ml/catboost_loyo/annual_load_nitrate_obs_vs_ml.jpg,ML,final,True,181233,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_nitrate_obs_vs_ml.png,figures/ml/catboost_loyo/annual_load_nitrate_obs_vs_ml.png,ML,final,True,378644,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_nitrate_obs_vs_ml_imputed.jpg,figures/ml/catboost_loyo/annual_load_nitrate_obs_vs_ml_imputed.jpg,ML,final,True,195121,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_nitrate_obs_vs_ml_imputed.png,figures/ml/catboost_loyo/annual_load_nitrate_obs_vs_ml_imputed.png,ML,final,True,434922,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_nitratenitrite_obs_vs_ml_imputed.jpg,figures/ml/catboost_loyo/annual_load_nitratenitrite_obs_vs_ml_imputed.jpg,ML,final,True,174944,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_nitratenitrite_obs_vs_ml_imputed.png,figures/ml/catboost_loyo/annual_load_nitratenitrite_obs_vs_ml_imputed.png,ML,final,True,363538,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_nitrite_obs_vs_ml.jpg,figures/ml/catboost_loyo/annual_load_nitrite_obs_vs_ml.jpg,ML,final,True,161968,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_nitrite_obs_vs_ml.png,figures/ml/catboost_loyo/annual_load_nitrite_obs_vs_ml.png,ML,final,True,218090,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_nitrite_obs_vs_ml_imputed.jpg,figures/ml/catboost_loyo/annual_load_nitrite_obs_vs_ml_imputed.jpg,ML,final,True,169452,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_nitrite_obs_vs_ml_imputed.png,figures/ml/catboost_loyo/annual_load_nitrite_obs_vs_ml_imputed.png,ML,final,True,291110,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_npoc_obs_vs_ml.jpg,figures/ml/catboost_loyo/annual_load_npoc_obs_vs_ml.jpg,ML,final,True,128416,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
figs/ml_catboost_conformal_loyo/annual_load_npoc_obs_vs_ml.png,figures/ml/catboost_loyo/annual_load_npoc_obs_vs_ml.png,ML,final,True,93425,code/ml_catboost_conformal_loyo_v2_eventlevel.py or code/ml_postprocess_plots_v2_eventlevel.py,Candidate figure or diagnostic visual,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",See generating script and workflow README,low: data/result path is consumed by scripts or manifests
